image,full_path,category,tier,class
view_vulnerable_1562290825_10_3_2713+22ND+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290825_10_3_2713+22ND+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290825_10_3_2429+BRYANT+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290825_10_3_2429+BRYANT+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290825_10_3_2631+23RD+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290825_10_3_2631+23RD+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290825_10_3_2425+24TH+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290825_10_3_2425+24TH+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290825_10_3_2689+BRYANT+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290825_10_3_2689+BRYANT+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290825_10_3_1411+FLORIDA+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290825_10_3_1411+FLORIDA+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290825_10_3_30+ESPANOLA+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290825_10_3_30+ESPANOLA+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290825_10_3_30+BEATRICE+LN+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290825_10_3_30+BEATRICE+LN+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290825_10_3_35+ROSIE+LEE+LN+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290825_10_3_35+ROSIE+LEE+LN+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290825_10_3_1210+OAKDALE+AV+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290825_10_3_1210+OAKDALE+AV+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290825_10_3_20+OSCEOLA+CT+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290825_10_3_20+OSCEOLA+CT+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290825_10_3_80+OSCEOLA+CT+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290825_10_3_80+OSCEOLA+CT+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290825_10_3_32+GEORGE+CT+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290825_10_3_32+GEORGE+CT+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290825_10_3_12+GEORGR+CT+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290825_10_3_12+GEORGR+CT+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290825_10_3_6260+03RD+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290825_10_3_6260+03RD+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290825_10_3_4408+03RD+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290825_10_3_4408+03RD+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290825_10_3_1501+KIRKWOOD+AV+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290825_10_3_1501+KIRKWOOD+AV+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290825_10_3_1101+PHELPS+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290825_10_3_1101+PHELPS+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290825_10_3_2512+QUINT+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290825_10_3_2512+QUINT+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290825_10_3_2845+SAN+BRUNO+AV+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290825_10_3_2845+SAN+BRUNO+AV+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290825_10_3_3279+CESAR+CHAVEZ+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290825_10_3_3279+CESAR+CHAVEZ+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290825_10_3_3301+CESAR+CHAVEZ+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290825_10_3_3301+CESAR+CHAVEZ+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290825_10_3_3341+CESAR+CHAVEZ+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290825_10_3_3341+CESAR+CHAVEZ+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290825_10_3_1545+HAMPSHIRE+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290825_10_3_1545+HAMPSHIRE+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290825_10_3_3223+FOLSOM+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290825_10_3_3223+FOLSOM+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290825_10_3_32+LUNDYS+LN+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290825_10_3_32+LUNDYS+LN+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290825_10_3_268+COLERIDGE+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290825_10_3_268+COLERIDGE+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290825_10_3_10+GLADYS+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290825_10_3_10+GLADYS+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290825_10_3_31+LEESE+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290825_10_3_31+LEESE+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290825_10_3_300+HAMILTON+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290825_10_3_300+HAMILTON+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290825_10_3_290+PRAGUE+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290825_10_3_290+PRAGUE+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290825_10_3_2908+SAN+BRUNO+AV+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290825_10_3_2908+SAN+BRUNO+AV+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290825_10_3_3180+SAN+BRUNO+AV+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290825_10_3_3180+SAN+BRUNO+AV+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290825_10_3_500+LISBON+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290825_10_3_500+LISBON+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290825_10_3_2+ITALY+AV+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290825_10_3_2+ITALY+AV+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290825_10_3_5717+MISSION+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290825_10_3_5717+MISSION+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290825_10_3_1226+CHURCH+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290825_10_3_1226+CHURCH+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290825_10_3_3730+25TH+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290825_10_3_3730+25TH+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290825_10_3_1286+GUERRERO+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290825_10_3_1286+GUERRERO+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290825_10_3_1295+GUERRERO+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290825_10_3_1295+GUERRERO+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290825_10_3_289+SAN+JOSE+AV+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290825_10_3_289+SAN+JOSE+AV+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290825_10_3_285+SAN+JOSE+AV+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290825_10_3_285+SAN+JOSE+AV+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290825_10_3_3470+25TH+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290825_10_3_3470+25TH+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290825_10_3_3333+24TH+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290825_10_3_3333+24TH+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290825_10_3_1+LILAC+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290825_10_3_1+LILAC+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290825_10_3_2886+FOLSOM+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290825_10_3_2886+FOLSOM+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290825_10_3_2808+FOLSOM+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290825_10_3_2808+FOLSOM+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290825_10_3_2870+HARRISON+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290825_10_3_2870+HARRISON+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290825_10_3_2952+FOLSOM+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290825_10_3_2952+FOLSOM+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290825_10_3_3212+26TH+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290825_10_3_3212+26TH+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290825_10_3_1409+SOUTH+VAN+NESS+AV+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290825_10_3_1409+SOUTH+VAN+NESS+AV+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290825_10_3_1415+SOUTH+VAN+NESS+AV+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290825_10_3_1415+SOUTH+VAN+NESS+AV+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290825_10_3_1432+SOUTH+VAN+NESS+AV+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290825_10_3_1432+SOUTH+VAN+NESS+AV+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290825_10_3_1438+SOUTH+VAN+NESS+AV+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290825_10_3_1438+SOUTH+VAN+NESS+AV+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290825_10_3_1069+CAPP+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290825_10_3_1069+CAPP+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290825_10_3_1076+CAPP+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290825_10_3_1076+CAPP+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290825_10_3_1462+VALENCIA+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290825_10_3_1462+VALENCIA+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290825_10_3_1424+VALENCIA+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290825_10_3_1424+VALENCIA+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
