image,xmin,ymin,xmax,ymax,label,confidence
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560453050_+37.819770_-122.247929_10_670+VERNON+ST+OAKLAND+Incomplete-Evaluation.jpg
",39,105,552,434,0,0.16289065778255463
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560453050_+37.819770_-122.247929_10_670+VERNON+ST+OAKLAND+Incomplete-Evaluation.jpg
",464,165,640,439,0,0.3120810389518738
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452308_+37.811673_-122.253746_10_366+STATEN+AV+OAKLAND+Incomplete-Evaluation---Unclaimed.jpg
",146,149,589,436,0,0.9170106649398804
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451513_+37.794517_-122.218161_10_3000+FRUITVALE+AV+OAKLAND+Done---Level-1.jpg
",143,197,391,434,0,0.5125839710235596
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452356_+37.819770_-122.247929_10_670+VERNON+ST+OAKLAND+Incomplete-Evaluation---Unclaimed.jpg
",39,105,552,434,0,0.16289065778255463
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452356_+37.819770_-122.247929_10_670+VERNON+ST+OAKLAND+Incomplete-Evaluation---Unclaimed.jpg
",464,165,640,439,0,0.3120810389518738
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452734_+37.782377_-122.206325_10_4060+LYON+AV+OAKLAND+Level-2---Missing-slope.jpg
",9,247,390,425,0,0.7674984335899353
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452726_+37.812173_-122.252831_10_366+BELLEVUE+AV+OAKLAND+Level-2---Missing-slope.jpg
",0,165,622,460,0,0.9101465940475464
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560453004_+37.809253_-122.252328_10_436+BELLEVUE+AV+OAKLAND+Incomplete-Evaluation.jpg
",20,228,270,424,0,0.18449626863002777
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560453004_+37.809253_-122.252328_10_436+BELLEVUE+AV+OAKLAND+Incomplete-Evaluation.jpg
",258,78,543,460,0,0.5306922197341919
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560453147_+37.803239_-122.215364_10_3723+FRUITVALE+AV+OAKLAND+Incomplete-Evaluation.jpg
",412,219,564,451,0,0.11628400534391403
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452836_+37.808082_-122.247155_10_590+BODEN+WY+OAKLAND+Incomplete-Evaluation.jpg
",63,49,491,494,0,0.5675652623176575
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451955_+37.819944_-122.249474_10_624+MARIPOSA+AV+OAKLAND+Incomplete-Evaluation.jpg
",502,213,634,448,0,0.19170702993869781
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451393_+37.811023_-122.255530_10_375+PERKINS+ST+OAKLAND+Done---Level-1.jpg
",224,127,402,476,0,0.48107895255088806
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451788_+37.806864_-122.300324_10_720+WILLOW+ST+OAKLAND+Incomplete-Evaluation.jpg
",3,327,268,455,0,0.15930867195129395
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451788_+37.806864_-122.300324_10_720+WILLOW+ST+OAKLAND+Incomplete-Evaluation.jpg
",402,109,640,507,0,0.25985467433929443
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452980_+37.778584_-122.207480_10_2218+HIGH+ST+OAKLAND+Incomplete-Evaluation.jpg
",396,321,600,438,0,0.2738817036151886
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452980_+37.778584_-122.207480_10_2218+HIGH+ST+OAKLAND+Incomplete-Evaluation.jpg
",222,329,379,428,0,0.6205350160598755
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560453080_+37.806493_-122.240499_10_817+MACARTHUR+BL+OAKLAND+Incomplete-Evaluation.jpg
",474,268,640,457,0,0.15288673341274261
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560453080_+37.806493_-122.240499_10_817+MACARTHUR+BL+OAKLAND+Incomplete-Evaluation.jpg
",129,149,460,446,0,0.41591882705688477
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452473_+37.809295_-122.250223_10_570+GRAND+AV+OAKLAND+Done---Level-2-Required.jpg
",39,49,434,489,0,0.4216116964817047
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452473_+37.809295_-122.250223_10_570+GRAND+AV+OAKLAND+Done---Level-2-Required.jpg
",199,74,602,473,0,0.4799593389034271
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452477_+37.808000_-122.246097_10_589+MERRITT+AV+OAKLAND+Done---Level-2-Required.jpg
",26,189,505,480,0,0.6537323594093323
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560453194_+37.817938_-122.259256_10_285+FAIRMOUNT+AV+OAKLAND+Incomplete-Evaluation.jpg
",506,160,624,442,0,0.10819642245769501
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560453194_+37.817938_-122.259256_10_285+FAIRMOUNT+AV+OAKLAND+Incomplete-Evaluation.jpg
",137,115,521,437,0,0.9043482542037964
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451661_+37.817194_-122.258195_10_82+GARLAND+AV+OAKLAND+Incomplete-Evaluation.jpg
",70,126,464,537,0,0.18646618723869324
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451523_+37.803454_-122.216444_10_3667+DIMOND+AV+OAKLAND+Done---Level-1.jpg
",186,229,482,484,0,0.6179883480072021
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451945_+37.752188_-122.161077_10_2424+94TH+AV+OAKLAND+Incomplete-Evaluation.jpg
",319,242,598,432,0,0.5663765072822571
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452613_+37.811646_-122.253276_10_375+BELLEVUE+AV+OAKLAND+Exempt---no-large-openings.jpg
",35,160,623,461,0,0.602668821811676
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451720_+37.758255_-122.161956_10_8658+MACARTHUR+BL+OAKLAND+Incomplete-Evaluation.jpg
",183,248,247,308,0,0.11493154615163803
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452448_+37.815065_-122.252908_10_272+EUCLID+AV+OAKLAND+Done---Level-2-Required.jpg
",481,55,640,423,0,0.15307332575321198
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452448_+37.815065_-122.252908_10_272+EUCLID+AV+OAKLAND+Done---Level-2-Required.jpg
",8,244,164,426,0,0.3724256753921509
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452448_+37.815065_-122.252908_10_272+EUCLID+AV+OAKLAND+Done---Level-2-Required.jpg
",173,146,460,450,0,0.7669280767440796
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451283_+37.800725_-122.240425_10_2530+8TH+AV+OAKLAND+Done---Level-1.jpg
",4,190,164,435,0,0.32757022976875305
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452408_+37.837845_-122.258577_10_430+AVON+ST+OAKLAND+Incomplete-Evaluation---Unclaimed.jpg
",11,249,220,373,0,0.10539994388818741
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560453186_+37.817261_-122.250757_10_499+CHETWOOD+ST+OAKLAND+Incomplete-Evaluation.jpg
",248,120,572,481,0,0.45849716663360596
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560453034_+37.802252_-122.246079_10_334+PORTLAND+AV+OAKLAND+Incomplete-Evaluation.jpg
",299,199,499,421,0,0.27255764603614807
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451439_+37.803091_-122.216879_10_3645+DIMOND+AV+OAKLAND+Done---Level-1.jpg
",350,206,640,462,0,0.14632369577884674
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560453101_+37.811562_-122.258035_10_295+LENOX+AV+OAKLAND+Incomplete-Evaluation.jpg
",17,78,636,517,0,0.5734125971794128
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452832_+37.811841_-122.282117_10_1000+18TH+ST+OAKLAND+Incomplete-Evaluation.jpg
",83,11,640,476,0,0.8238502144813538
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560453091_+37.813197_-122.292850_10_1611+17TH+ST+OAKLAND+Incomplete-Evaluation.jpg
",5,193,582,469,0,0.8687877058982849
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560453183_+37.744964_-122.168604_10_1522+98TH+AV+OAKLAND+Incomplete-Evaluation.jpg
",178,210,364,456,0,0.23612411320209503
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560453183_+37.744964_-122.168604_10_1522+98TH+AV+OAKLAND+Incomplete-Evaluation.jpg
",7,311,103,415,0,0.23976346850395203
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451442_+37.829802_-122.249037_10_4328+HOWE+ST+OAKLAND+Done---Level-1.jpg
",1,258,136,460,0,0.10482708364725113
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451442_+37.829802_-122.249037_10_4328+HOWE+ST+OAKLAND+Done---Level-1.jpg
",116,258,360,456,0,0.7612120509147644
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452827_+37.799136_-122.208486_10_3535+COOLIDGE+AV+OAKLAND+Done---Level-2-in-process.jpg
",11,137,531,482,0,0.9407681226730347
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452572_+37.801301_-122.249855_10_257+ATHOL+AV+OAKLAND+Exempt---engineer's-letter.jpg
",423,175,640,479,0,0.25344985723495483
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452572_+37.801301_-122.249855_10_257+ATHOL+AV+OAKLAND+Exempt---engineer's-letter.jpg
",90,152,436,444,0,0.7595581412315369
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452584_+37.822487_-122.251428_10_645+EL+DORADO+AV+OAKLAND+Exempt---engineer's-letter.jpg
",45,66,640,487,0,0.871080756187439
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560453154_+37.825574_-122.251571_10_54+GLEN+AV+OAKLAND+Incomplete-Evaluation.jpg
",62,146,426,476,0,0.31619247794151306
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451403_+37.798237_-122.249021_10_1829+6TH+AV+OAKLAND+Done---Level-1.jpg
",419,301,639,449,0,0.20155327022075653
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451403_+37.798237_-122.249021_10_1829+6TH+AV+OAKLAND+Done---Level-1.jpg
",14,39,408,517,0,0.9572927951812744
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451618_+37.801707_-122.241912_10_2501+IVY+DR+OAKLAND+Incomplete-Evaluation.jpg
",0,114,564,481,0,0.4564651846885681
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451618_+37.801707_-122.241912_10_2501+IVY+DR+OAKLAND+Incomplete-Evaluation.jpg
",0,15,640,590,0,0.9297703504562378
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452744_+37.783650_-122.201308_10_2906+HIGH+ST+OAKLAND+Level-2---Missing-slope.jpg
",0,312,640,602,0,0.3378278911113739
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452585_+37.817990_-122.247765_10_601+JEAN+ST+OAKLAND+Exempt---engineer's-letter.jpg
",0,60,640,502,0,0.860696017742157
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451552_+37.816670_-122.248031_10_340+ALTA+VISTA+AV+OAKLAND+Done---Level-1.jpg
",0,118,640,502,0,0.7696287631988525
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452759_+37.840310_-122.260816_10_474+55TH+ST+OAKLAND+Exempt---less-than-5-units.jpg
",0,83,420,530,0,0.46924078464508057
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452721_+37.850026_-122.263692_10_642+ALCATRAZ+AV+OAKLAND+Level-2---Missing-slope.jpg
",126,30,535,471,0,0.988976001739502
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451642_+37.809407_-122.252979_10_433+BELLEVUE+AV+OAKLAND+Incomplete-Evaluation.jpg
",37,0,456,588,0,0.9471099972724915
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452630_+37.802279_-122.252277_10_261+LESTER+AV+OAKLAND+Exempt---no-large-openings.jpg
",20,139,315,454,0,0.2746535837650299
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452630_+37.802279_-122.252277_10_261+LESTER+AV+OAKLAND+Exempt---no-large-openings.jpg
",313,215,533,457,0,0.5881916284561157
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452343_+37.776750_-122.205054_10_2225+48TH+AV+OAKLAND+Incomplete-Evaluation---Unclaimed.jpg
",0,238,173,416,0,0.1775819957256317
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452343_+37.776750_-122.205054_10_2225+48TH+AV+OAKLAND+Incomplete-Evaluation---Unclaimed.jpg
",226,244,457,429,0,0.7073343396186829
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451506_+37.813917_-122.267233_10_466+24TH+ST+OAKLAND+Done---Level-1.jpg
",128,54,473,485,0,0.7295565009117126
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452784_+37.816159_-122.260765_10_101+FAIRMOUNT+AV+OAKLAND+Exempt---retrofitted.jpg
",227,214,499,472,0,0.5330972671508789
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451449_+37.819396_-122.256693_10_407+FAIRMOUNT+AV+OAKLAND+Done---Level-1.jpg
",31,135,512,420,0,0.833945631980896
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452998_+37.812556_-122.244910_10_750+WARFIELD+AV+OAKLAND+Incomplete-Evaluation.jpg
",194,0,544,474,0,0.19759856164455414
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452554_+37.821840_-122.251791_10_626+EL+DORADO+AV+OAKLAND+Exempt---engineer's-letter.jpg
",481,244,635,431,0,0.13257752358913422
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452554_+37.821840_-122.251791_10_626+EL+DORADO+AV+OAKLAND+Exempt---engineer's-letter.jpg
",6,224,146,371,0,0.21850915253162384
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452554_+37.821840_-122.251791_10_626+EL+DORADO+AV+OAKLAND+Exempt---engineer's-letter.jpg
",144,70,467,463,0,0.5907412767410278
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451533_+37.832584_-122.250157_10_1985+PLEASANT+VALLEY+AV+OAKLAND+Done---Level-1.jpg
",419,103,639,444,0,0.5346171259880066
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451533_+37.832584_-122.250157_10_1985+PLEASANT+VALLEY+AV+OAKLAND+Done---Level-1.jpg
",41,121,312,472,0,0.6914517283439636
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452362_+37.808060_-122.254152_10_491+STATEN+AV+OAKLAND+Incomplete-Evaluation---Unclaimed.jpg
",41,127,394,475,0,0.3435259163379669
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452362_+37.808060_-122.254152_10_491+STATEN+AV+OAKLAND+Incomplete-Evaluation---Unclaimed.jpg
",0,73,640,483,0,0.7562439441680908
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560453162_+37.785884_-122.222136_10_2317+FRUITVALE+AV+OAKLAND+Incomplete-Evaluation.jpg
",461,264,638,456,0,0.11090850085020065
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560453162_+37.785884_-122.222136_10_2317+FRUITVALE+AV+OAKLAND+Incomplete-Evaluation.jpg
",20,150,448,468,0,0.7924790382385254
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451638_+37.809832_-122.252280_10_420+BELLEVUE+AV+OAKLAND+Incomplete-Evaluation.jpg
",0,142,640,481,0,0.9795191287994385
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452533_+37.806011_-122.249792_10_2244+LAKESHORE+AV+OAKLAND+Done---Level-2-Required.jpg
",18,152,636,441,0,0.9840985536575317
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451688_+37.817452_-122.256156_10_381+OAKLAND+AV+OAKLAND+Incomplete-Evaluation.jpg
",52,12,494,476,0,0.8657537698745728
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560453099_+37.824729_-122.274596_10_880+34TH+ST+OAKLAND+Incomplete-Evaluation.jpg
",20,316,163,408,0,0.10273149609565735
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560453099_+37.824729_-122.274596_10_880+34TH+ST+OAKLAND+Incomplete-Evaluation.jpg
",171,240,351,435,0,0.5095776915550232
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560453099_+37.824729_-122.274596_10_880+34TH+ST+OAKLAND+Incomplete-Evaluation.jpg
",362,241,552,438,0,0.5194399356842041
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452973_+37.779010_-122.217184_10_3739+FOOTHILL+BL+OAKLAND+Incomplete-Evaluation.jpg
",480,251,628,435,0,0.18073822557926178
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452973_+37.779010_-122.217184_10_3739+FOOTHILL+BL+OAKLAND+Incomplete-Evaluation.jpg
",273,229,476,438,0,0.4993245601654053
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451277_+37.800247_-122.241279_10_2422+8TH+AV+OAKLAND+Done---Level-1.jpg
",157,0,517,486,0,0.2154596596956253
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452803_+37.798498_-122.254815_10_220+E+15TH+ST+OAKLAND+Ask-for-exemption---did-not-review.jpg
",339,68,640,486,0,0.47212207317352295
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451783_+37.806493_-122.240499_10_817+MACARTHUR+BL+OAKLAND+Incomplete-Evaluation.jpg
",474,268,640,457,0,0.15288673341274261
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451783_+37.806493_-122.240499_10_817+MACARTHUR+BL+OAKLAND+Incomplete-Evaluation.jpg
",129,149,460,446,0,0.41591882705688477
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560453102_+37.801969_-122.240302_10_2625+IVY+DR+OAKLAND+Incomplete-Evaluation.jpg
",136,28,604,519,0,0.9293622970581055
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451428_+37.812658_-122.256714_10_276+LEE+ST+OAKLAND+Done---Level-1.jpg
",89,228,335,397,0,0.24685947597026825
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451428_+37.812658_-122.256714_10_276+LEE+ST+OAKLAND+Done---Level-1.jpg
",327,117,640,484,0,0.722858726978302
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452359_+37.812031_-122.242569_10_3501+LAKESHORE+AV+OAKLAND+Incomplete-Evaluation---Unclaimed.jpg
",160,214,382,413,0,0.770501971244812
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451299_+37.809157_-122.253984_10_445+STATEN+AV+OAKLAND+Done---Level-1.jpg
",423,32,640,464,0,0.33548200130462646
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451299_+37.809157_-122.253984_10_445+STATEN+AV+OAKLAND+Done---Level-1.jpg
",11,105,422,495,0,0.9390113353729248
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452973_+37.797497_-122.227510_10_2040+E+30TH+ST+OAKLAND+Incomplete-Evaluation.jpg
",55,272,549,454,0,0.7406359910964966
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560453162_+37.801248_-122.244340_10_2303+IVY+DR+OAKLAND+Incomplete-Evaluation.jpg
",0,280,157,450,0,0.10791339725255966
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451287_+37.790182_-122.206017_10_3020+35TH+AV+OAKLAND+Done---Level-1.jpg
",0,217,564,465,0,0.9573484659194946
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452970_+37.791255_-122.199212_10_3810+REDDING+ST+OAKLAND+Incomplete-Evaluation.jpg
",195,209,605,464,0,0.38249966502189636
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451640_+37.821084_-122.253850_10_129+MOSS+AV+OAKLAND+Incomplete-Evaluation.jpg
",427,203,629,403,0,0.20480279624462128
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451640_+37.821084_-122.253850_10_129+MOSS+AV+OAKLAND+Incomplete-Evaluation.jpg
",0,162,640,435,0,0.2933380901813507
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452757_+37.770641_-122.172846_10_7033+LACEY+AV+OAKLAND+Exempt---less-than-5-units.jpg
",157,238,394,450,0,0.7053580284118652
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451277_+37.789138_-122.191485_10_3771+HIGH+ST+OAKLAND+Done---Level-1.jpg
",243,265,435,420,0,0.20616646111011505
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452495_+37.812655_-122.243076_10_817+ERIE+ST+OAKLAND+Done---Level-2-Required.jpg
",126,60,440,432,0,0.676480770111084
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451563_+37.787035_-122.185986_10_3861+BUELL+ST+OAKLAND+Done---Level-1.jpg
",273,206,599,463,0,0.3254440724849701
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451563_+37.787035_-122.185986_10_3861+BUELL+ST+OAKLAND+Done---Level-1.jpg
",0,278,273,453,0,0.70829176902771
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451356_+37.811485_-122.253663_10_370+STATEN+AV+OAKLAND+Done---Level-1.jpg
",0,142,185,390,0,0.10764920711517334
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451356_+37.811485_-122.253663_10_370+STATEN+AV+OAKLAND+Done---Level-1.jpg
",252,115,617,445,0,0.7638645768165588
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452991_+37.814049_-122.252496_10_302+EUCLID+AV+OAKLAND+Incomplete-Evaluation.jpg
",0,143,502,448,0,0.8165979981422424
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451580_+37.829109_-122.250978_10_4231+HOWE+ST+OAKLAND+Done---Level-1.jpg
",481,257,640,414,0,0.12892092764377594
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451580_+37.829109_-122.250978_10_4231+HOWE+ST+OAKLAND+Done---Level-1.jpg
",251,194,479,430,0,0.7742528915405273
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560453012_+37.817624_-122.249945_10_541+CHETWOOD+ST+OAKLAND+Incomplete-Evaluation.jpg
",406,255,590,470,0,0.18584145605564117
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560453012_+37.817624_-122.249945_10_541+CHETWOOD+ST+OAKLAND+Incomplete-Evaluation.jpg
",14,80,465,484,0,0.8449864387512207
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452590_+37.812574_-122.242431_10_832+ERIE+ST+OAKLAND+Exempt---engineer's-letter.jpg
",87,13,538,466,0,0.6711838841438293
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451394_+37.777174_-122.208812_10_2122+HIGH+ST+OAKLAND+Done---Level-1.jpg
",164,251,402,406,0,0.7920094132423401
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451956_+37.786072_-122.212172_10_3526+MEADOW+ST+OAKLAND+Incomplete-Evaluation.jpg
",477,319,629,406,0,0.23684242367744446
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452658_+37.829101_-122.262318_10_456+40TH+ST+OAKLAND+Level-1---missing-data.jpg
",2,194,142,457,0,0.10810606926679611
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452658_+37.829101_-122.262318_10_456+40TH+ST+OAKLAND+Level-1---missing-data.jpg
",147,20,592,469,0,0.992178201675415
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452662_+37.742173_-122.156953_10_10500+BANCROFT+AV+OAKLAND+Level-1---missing-data.jpg
",169,261,563,463,0,0.6606277227401733
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452140_+37.781438_-122.230326_10_1500+27TH+AV+OAKLAND+Incomplete-Evaluation.jpg
",227,241,490,422,0,0.7526354193687439
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452415_+37.811489_-122.259484_10_140+MONTECITO+AV+OAKLAND+Incomplete-Evaluation---Unclaimed.jpg
",108,141,566,482,0,0.8436290621757507
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452986_+37.808715_-122.288106_10_1212+12TH+ST+OAKLAND+Incomplete-Evaluation.jpg
",0,242,478,442,0,0.7542650699615479
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451517_+37.812225_-122.257820_10_266+LENOX+AV+OAKLAND+Done---Level-1.jpg
",467,201,638,422,0,0.33470287919044495
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451517_+37.812225_-122.257820_10_266+LENOX+AV+OAKLAND+Done---Level-1.jpg
",114,0,427,450,0,0.8085430264472961
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452573_+37.821634_-122.257428_10_3465+RICHMOND+BL+OAKLAND+Exempt---engineer's-letter.jpg
",75,0,532,518,0,0.6657222509384155
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451716_+37.809253_-122.252328_10_436+BELLEVUE+AV+OAKLAND+Incomplete-Evaluation.jpg
",20,228,270,424,0,0.18449626863002777
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451716_+37.809253_-122.252328_10_436+BELLEVUE+AV+OAKLAND+Incomplete-Evaluation.jpg
",258,78,543,460,0,0.5306922197341919
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451461_+37.794491_-122.243117_10_1931+12TH+AV+OAKLAND+Done---Level-1.jpg
",161,272,495,456,0,0.6423646807670593
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560453198_+37.816236_-122.253056_10_433+ADAMS+ST+OAKLAND+Incomplete-Evaluation.jpg
",0,287,173,457,0,0.1012643352150917
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560453198_+37.816236_-122.253056_10_433+ADAMS+ST+OAKLAND+Incomplete-Evaluation.jpg
",249,96,553,439,0,0.6556034684181213
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452975_+37.814579_-122.249485_10_491+CRESCENT+ST+OAKLAND+Incomplete-Evaluation.jpg
",0,30,229,438,0,0.23776501417160034
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452144_+37.803737_-122.263124_10_1565+MADISON+ST+OAKLAND+Incomplete-Evaluation.jpg
",214,209,630,421,0,0.17796267569065094
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452144_+37.803737_-122.263124_10_1565+MADISON+ST+OAKLAND+Incomplete-Evaluation.jpg
",20,149,567,481,0,0.9819934964179993
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452149_+37.812676_-122.248997_10_411+SANTA+CLARA+AV+OAKLAND+Incomplete-Evaluation.jpg
",81,187,472,422,0,0.8196831345558167
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452628_+37.782935_-122.221961_10_1923+33RD+AV+OAKLAND+Exempt---no-large-openings.jpg
",419,284,640,433,0,0.3311467468738556
