,image,xmin,ymin,xmax,ymax,label,code,image_path
125,cmp_x0128.jpg,43.00032,571.99616,49.999871999999996,600.99584,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0128.jpg
126,cmp_x0128.jpg,40.99968,559.0016,49.999871999999996,568.00256,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0128.jpg
127,cmp_x0128.jpg,61.999871999999996,629.99552,68.000256,643.00032,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0128.jpg
128,cmp_x0128.jpg,62.999808,644.99712,68.000256,676.99712,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0128.jpg
129,cmp_x0128.jpg,436.00128000000007,405.99552,503.00160000000005,420.99712,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0128.jpg
130,cmp_x0128.jpg,316.00128,402.9952,393.00095999999996,420.00384,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0128.jpg
131,cmp_x0128.jpg,562.99776,321.9968,572.99712,332.00128,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0128.jpg
132,cmp_x0128.jpg,565.00224,355.00032,571.9987199999999,370.9952,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0128.jpg
133,cmp_x0128.jpg,255.99744,304.00512,259.99872,315.00288,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0128.jpg
134,cmp_x0128.jpg,45.000192,358.00064,48.0,368.00512,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0128.jpg
225,cmp_x0128.jpg,100.99967999999998,838.00064,113.00352,891.00288,shop,2,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0128.jpg
226,cmp_x0128.jpg,135.99743999999998,838.00064,157.00224,891.00288,shop,2,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0128.jpg
227,cmp_x0128.jpg,182.99903999999998,836.99712,198.99648000000002,891.99616,shop,2,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0128.jpg
228,cmp_x0128.jpg,320.00256,841.00096,337.9968,880.00512,shop,2,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0128.jpg
229,cmp_x0128.jpg,360.0,836.00384,379.00032,879.0016,shop,2,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0128.jpg
230,cmp_x0128.jpg,403.00032,836.99712,430.0032,879.0016,shop,2,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0128.jpg
231,cmp_x0128.jpg,451.99871999999993,836.00384,470.00064,877.99808,shop,2,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0128.jpg
232,cmp_x0128.jpg,491.99616,835.00032,510.99647999999996,868.99712,shop,2,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0128.jpg
233,cmp_x0128.jpg,547.9987199999999,833.9968,561.99936,873.00096,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0128.jpg
234,cmp_x0128.jpg,571.9987199999999,835.00032,586.99776,873.00096,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0128.jpg
247,cmp_x0128.jpg,57.000192,434.9952,64.99968,460.00128,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0128.jpg
248,cmp_x0128.jpg,44.000256,435.99872,52.99968,449.00352,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0128.jpg
249,cmp_x0128.jpg,44.000256,451.00032,53.999616,458.99776,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0128.jpg
250,cmp_x0128.jpg,34.000128,446.99648,39.999744,461.99808,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0128.jpg
0,cmp_x0129.jpg,293.99807999999996,400.9984,316.99968,449.00352,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
1,cmp_x0129.jpg,340.99968,400.9984,363.00288,449.9968,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
2,cmp_x0129.jpg,303.99744,498.00192,316.99968,513.00352,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
3,cmp_x0129.jpg,321.00096,496.00512,336.0,508.99968,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
4,cmp_x0129.jpg,340.99968,498.9952,351.99744,513.9968,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
5,cmp_x0129.jpg,303.99744,516.99712,316.99968,545.9968,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
6,cmp_x0129.jpg,321.00096,513.9968,336.0,547.00032,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
7,cmp_x0129.jpg,340.99968,518.00064,354.00192000000004,547.00032,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
8,cmp_x0129.jpg,303.99744,594.9952,317.99807999999996,609.9968,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
9,cmp_x0129.jpg,303.99744,614.00064,317.99807999999996,641.00352,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
10,cmp_x0129.jpg,321.99935999999997,612.00384,336.9984,641.9968,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
11,cmp_x0129.jpg,340.99968,615.00416,355.00032,641.9968,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
12,cmp_x0129.jpg,340.99968,595.99872,355.00032,609.9968,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
13,cmp_x0129.jpg,321.99935999999997,594.9952,336.9984,606.99648,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
14,cmp_x0129.jpg,292.00128,693.99552,313.9968,746.00448,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
15,cmp_x0129.jpg,345.00096,693.99552,368.00256,746.99776,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
16,cmp_x0129.jpg,307.00032,793.99936,316.99968,806.00064,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
17,cmp_x0129.jpg,321.99935999999997,792.00256,336.9984,806.00064,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
18,cmp_x0129.jpg,340.99968,793.99936,351.99744,806.00064,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
19,cmp_x0129.jpg,307.00032,810.00448,317.99807999999996,844.00128,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
20,cmp_x0129.jpg,321.99935999999997,810.00448,337.9968,844.00128,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
21,cmp_x0129.jpg,341.99807999999996,810.99776,353.00352,844.00128,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
22,cmp_x0129.jpg,425.00352000000004,790.99904,433.9968,803.00032,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
23,cmp_x0129.jpg,438.99647999999996,790.99904,449.00352000000004,803.00032,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
24,cmp_x0129.jpg,425.00352000000004,807.00416,449.00352000000004,844.00128,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
25,cmp_x0129.jpg,460.99968,790.99904,471.99744,804.00384,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
26,cmp_x0129.jpg,475.99871999999993,790.99904,484.99968,803.00032,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
27,cmp_x0129.jpg,460.99968,807.00416,485.99807999999996,844.00128,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
28,cmp_x0129.jpg,537.00096,879.0016,561.00096,944.9984,door,1,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
29,cmp_x0129.jpg,589.00224,870.00064,623.0016,944.9984,door,1,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
30,cmp_x0129.jpg,537.00096,792.99584,547.00032,807.99744,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
31,cmp_x0129.jpg,550.0032,792.99584,561.00096,807.99744,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
32,cmp_x0129.jpg,537.00096,810.99776,561.00096,845.99808,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
33,cmp_x0129.jpg,557.99808,713.00096,570.00192,743.00416,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
34,cmp_x0129.jpg,556.99968,696.99584,570.00192,708.99712,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
35,cmp_x0129.jpg,574.0032,693.99552,593.00352,707.00032,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
36,cmp_x0129.jpg,595.9987199999999,696.99584,609.99936,710.00064,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
37,cmp_x0129.jpg,575.0016,710.00064,593.00352,740.99712,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
38,cmp_x0129.jpg,595.9987199999999,713.00096,609.99936,743.00416,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
39,cmp_x0129.jpg,556.99968,597.00224,570.00192,612.00384,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
40,cmp_x0129.jpg,574.0032,597.00224,581.99808,609.9968,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
41,cmp_x0129.jpg,585.00096,597.00224,591.99744,609.9968,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
42,cmp_x0129.jpg,595.9987199999999,597.99552,609.99936,611.00032,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
43,cmp_x0129.jpg,557.99808,615.99744,570.00192,638.99648,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
44,cmp_x0129.jpg,574.0032,612.99712,593.00352,638.99648,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
45,cmp_x0129.jpg,595.9987199999999,615.00416,609.99936,638.99648,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
46,cmp_x0129.jpg,565.00224,498.00192,581.99808,512.0,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
47,cmp_x0129.jpg,585.00096,498.00192,601.9968,512.0,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
48,cmp_x0129.jpg,565.00224,516.00384,580.0012800000001,550.00064,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
49,cmp_x0129.jpg,585.00096,516.00384,601.9968,551.00416,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
50,cmp_x0129.jpg,575.0016,396.00128,591.99744,408.00256,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
51,cmp_x0129.jpg,556.99968,411.99616,570.00192,432.9984,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
52,cmp_x0129.jpg,596.99712,412.99968,609.99936,432.9984,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
53,cmp_x0129.jpg,575.0016,412.99968,591.99744,432.9984,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
54,cmp_x0129.jpg,436.99968,376.99584,460.99968,426.00448,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
55,cmp_x0129.jpg,414.99647999999996,384.0,427.99871999999993,438.99904,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
56,cmp_x0129.jpg,470.99904000000004,384.0,489.99936,440.00256,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
57,cmp_x0129.jpg,418.99775999999997,475.00288,431.00160000000005,489.00096,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
58,cmp_x0129.jpg,436.00128000000007,473.99936,446.99904000000004,489.00096,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
59,cmp_x0129.jpg,451.99871999999993,475.00288,461.99807999999996,489.00096,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
60,cmp_x0129.jpg,466.99775999999997,475.00288,480.0,489.00096,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
61,cmp_x0129.jpg,418.99775999999997,493.99808,431.00160000000005,527.99488,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
62,cmp_x0129.jpg,436.00128000000007,490.99776,462.99647999999996,527.99488,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
63,cmp_x0129.jpg,466.99775999999997,493.99808,480.0,527.99488,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
64,cmp_x0129.jpg,418.99775999999997,580.99712,428.99712,595.99872,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
65,cmp_x0129.jpg,433.9968,580.99712,442.99775999999997,595.99872,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
66,cmp_x0129.jpg,455.00160000000005,580.99712,465.99936,595.99872,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
67,cmp_x0129.jpg,470.00064,580.99712,480.0,595.99872,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
68,cmp_x0129.jpg,418.99775999999997,600.00256,442.99775999999997,635.99616,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
69,cmp_x0129.jpg,455.00160000000005,600.99584,480.0,635.99616,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
70,cmp_x0129.jpg,427.00032,691.99872,436.00128000000007,705.9968,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
71,cmp_x0129.jpg,440.00256,691.99872,450.00192000000004,705.9968,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
72,cmp_x0129.jpg,460.99968,691.99872,470.99904000000004,707.00032,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
73,cmp_x0129.jpg,474.00192000000004,691.99872,483.00288,707.00032,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
74,cmp_x0129.jpg,427.00032,711.00416,450.00192000000004,737.9968,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
75,cmp_x0129.jpg,460.00128000000007,711.00416,483.00288,739.00032,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
77,cmp_x0129.jpg,569.00352,304.00512,580.99968,327.99744,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
78,cmp_x0129.jpg,585.99936,304.00512,598.0032,327.99744,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
79,cmp_x0129.jpg,694.0032,301.0048,719.0016,327.99744,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
80,cmp_x0129.jpg,678.99648,505.99936,726.99648,557.0048,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
81,cmp_x0129.jpg,678.99648,412.99968,726.99648,454.00064,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
82,cmp_x0129.jpg,677.99808,603.00288,730.99776,658.9952,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
83,cmp_x0129.jpg,677.99808,699.99616,730.99776,749.99808,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
84,cmp_x0129.jpg,132.00384,736.0,169.9968,778.00448,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
85,cmp_x0129.jpg,132.00384,810.00448,169.9968,848.9984,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
86,cmp_x0129.jpg,130.99776,667.00288,169.9968,705.9968,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
87,cmp_x0129.jpg,132.00384,586.00448,168.9984,633.99936,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
88,cmp_x0129.jpg,81.00095999999999,534.99904,115.99872,577.00352,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
89,cmp_x0129.jpg,129.00096000000002,510.99648,171.00288,562.00192,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
90,cmp_x0129.jpg,217.9968,806.00064,253.00224,845.99808,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
91,cmp_x0129.jpg,219.00288,731.00288,254.00064000000003,771.00032,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
92,cmp_x0129.jpg,220.00128,653.99808,254.99903999999998,693.99552,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
93,cmp_x0129.jpg,217.9968,576.0,253.00224,617.00096,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
94,cmp_x0129.jpg,219.00288,499.99872,254.00064000000003,539.99616,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
95,cmp_x0129.jpg,243.00288,452.99712,268.00128,476.99968,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
96,cmp_x0129.jpg,420.00384,301.0048,489.00095999999996,341.00224,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
97,cmp_x0129.jpg,460.99968,877.99808,485.99807999999996,946.00192,door,1,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
98,cmp_x0129.jpg,422.99904000000004,877.99808,449.00352000000004,946.00192,door,1,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
99,cmp_x0129.jpg,311.0016,877.99808,349.00224000000003,946.9952,door,1,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
170,cmp_x0129.jpg,157.00224,885.99552,260.99712,941.0048,shop,2,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
171,cmp_x0129.jpg,534.99648,870.00064,561.99936,879.0016,shop,2,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
172,cmp_x0129.jpg,564.0038400000001,891.99616,576.9984,917.00224,shop,2,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
173,cmp_x0129.jpg,513.00096,892.99968,526.0032,917.99552,shop,2,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
174,cmp_x0129.jpg,460.99968,868.00384,486.99647999999996,877.0048,shop,2,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
175,cmp_x0129.jpg,422.99904000000004,868.99712,449.00352000000004,877.99808,shop,2,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
176,cmp_x0129.jpg,310.0032,868.99712,350.00064000000003,877.99808,shop,2,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0129.jpg
2,cmp_x0130.jpg,267.00288,586.00448,307.00032,632.00256,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0130.jpg
3,cmp_x0130.jpg,369.99935999999997,580.00384,402.00192000000004,626.9952,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0130.jpg
4,cmp_x0130.jpg,265.9968,672.0,312.9984,755.99872,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0130.jpg
5,cmp_x0130.jpg,363.00288,667.00288,412.00128000000007,752.00512,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0130.jpg
7,cmp_x0130.jpg,456.99839999999995,580.99712,489.99936,626.9952,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0130.jpg
8,cmp_x0130.jpg,546.00192,582.00064,576.9984,627.99872,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0130.jpg
9,cmp_x0130.jpg,450.00192000000004,667.99616,499.99871999999993,752.9984,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0130.jpg
10,cmp_x0130.jpg,537.00096,667.99616,585.00096,752.9984,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0130.jpg
13,cmp_x0130.jpg,455.00160000000005,807.00416,486.99647999999996,850.9952,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0130.jpg
14,cmp_x0130.jpg,542.00064,807.00416,574.0032,850.9952,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0130.jpg
15,cmp_x0130.jpg,542.00064,882.00192,574.0032,926.99648,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0130.jpg
16,cmp_x0130.jpg,541.00224,963.00032,572.99712,999.99744,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0130.jpg
17,cmp_x0130.jpg,441.99936,918.99904,493.00224000000003,1013.99552,door,1,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0130.jpg
18,cmp_x0130.jpg,269.99807999999996,810.00448,302.00064000000003,853.99552,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0130.jpg
19,cmp_x0130.jpg,368.00256,807.99744,399.99744,850.9952,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0130.jpg
20,cmp_x0130.jpg,369.00096,882.00192,401.00352000000004,926.99648,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0130.jpg
21,cmp_x0130.jpg,269.99807999999996,883.99872,302.00064000000003,928.0,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0130.jpg
22,cmp_x0130.jpg,268.00128,964.00384,301.00224000000003,999.99744,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0130.jpg
23,cmp_x0130.jpg,366.99648,963.00032,398.99904000000004,999.99744,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0130.jpg
25,cmp_x0130.jpg,358.0032,304.00512,416.00256,390.00064,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0130.jpg
26,cmp_x0130.jpg,446.00064,306.00192,504.0,391.00416,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0130.jpg
27,cmp_x0130.jpg,534.99648,306.00192,593.00352,391.00416,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0130.jpg
28,cmp_x0130.jpg,263.0016,350.0032,311.0016,376.00256,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0130.jpg
29,cmp_x0130.jpg,265.9968,499.99872,308.99712,522.99776,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0130.jpg
30,cmp_x0130.jpg,364.99968,492.00128,408.0,513.9968,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0130.jpg
31,cmp_x0130.jpg,452.99712,493.0048,495.99744,516.00384,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0130.jpg
32,cmp_x0130.jpg,648.0,502.99904,691.9987199999999,525.99808,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0130.jpg
33,cmp_x0130.jpg,541.00224,492.00128,585.00096,513.9968,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0130.jpg
34,cmp_x0130.jpg,648.9984,589.99808,687.99744,636.99968,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0130.jpg
35,cmp_x0130.jpg,643.00032,673.9968,691.9987199999999,758.99904,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0130.jpg
36,cmp_x0130.jpg,648.9984,810.00448,681.00096,853.99552,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0130.jpg
37,cmp_x0130.jpg,113.00352,824.99584,192.9984,1002.99776,door,1,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0130.jpg
38,cmp_x0130.jpg,100.00128,693.00224,148.99967999999998,761.99936,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0130.jpg
39,cmp_x0130.jpg,107.99616,633.99936,144.9984,668.99968,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/extended/cmp_x0130.jpg
